loss,val_loss,lr
0.5008945465087891,0.3077625036239624,0.0009896414121612906
0.3065800368785858,0.2485876977443695,0.000970433175098151
0.28282836079597473,0.29505038261413574,0.000951956317294389
0.214751198887825,0.24516290426254272,0.0009341699769720435
0.18307802081108093,0.25018221139907837,0.0009170360863208771
0.1714538335800171,0.21965715289115906,0.0009005195461213589
0.15881305932998657,0.2583238184452057,0.0008845874108374119
0.15535224974155426,0.13518063724040985,0.0008692092378623784
0.1376940906047821,0.11500173062086105,0.0008543565054424107
0.1372654139995575,0.2158491164445877,0.000840002961922437
0.14355599880218506,0.26876676082611084,0.0008261236362159252
0.12365107238292694,0.15073977410793304,0.0008126956527121365
0.1173836812376976,0.2318274974822998,0.0007996971835382283
0.12425060570240021,0.320567786693573,0.0007871080306358635
0.11570306122303009,0.15745656192302704,0.00077490892726928
0.11324360221624374,0.10802707076072693,0.0007630823529325426
0.10547091066837311,0.1833707094192505,0.0007516113109886646
0.10579317808151245,0.10633467137813568,0.0007404800271615386
0.10189200937747955,0.18762309849262238,0.0007296736584976315
0.1111050471663475,0.12789404392242432,0.0007191781769506633
0.1034400463104248,0.19705766439437866,0.0007089803111739457
0.10980119556188583,0.2352818250656128,0.0006990676047280431
0.10143846273422241,0.2162388116121292,0.0006894284160807729
0.10454157739877701,0.16943401098251343,0.000680051336530596
0.09588167071342468,0.13841626048088074,0.0006709258304908872
0.11156018823385239,0.11856775730848312,0.0006620421190746129
0.1020360141992569,0.18724030256271362,0.0006533905398100615
0.10224976390600204,0.16907580196857452,0.0006449621869251132
0.09315856546163559,0.20320174098014832,0.0006367485038936138
0.09377096593379974,0.19553926587104797,0.0006287414580583572
0.09241902083158493,0.15657605230808258,0.0006209331913851202
0.0965692326426506,0.21784073114395142,0.0006133164861239493
0.09560089558362961,0.10595563054084778,0.0006058844155631959
0.0949275866150856,0.14136187732219696,0.0005986302858218551
0.0936589166522026,0.1572403609752655,0.0005915478686802089
0.09489449113607407,0.0746266171336174,0.0005846310523338616
0.09427591413259506,0.11521520465612411,0.0005778741324320436
0.09028483927249908,0.14906272292137146,0.000571271579246968
0.0957728698849678,0.10038815438747406,0.0005648181540891528
0.08831749856472015,0.1115197166800499,0.000558509083930403
0.08815610408782959,0.13421358168125153,0.0005523392464965582
0.08703318238258362,0.08922020345926285,0.000546304218005389
0.08877216279506683,0.09319886565208435,0.0005403998075053096
0.0892978087067604,0.10189122706651688,0.0005346214165911078
0.09254364669322968,0.08529779314994812,0.000528965494595468
0.08942827582359314,0.1271478831768036,0.0005234280251897871
0.09288813918828964,0.08371774107217789,0.0005180051666684449
0.08189655840396881,0.08169398456811905,0.0005126935429871082
0.08638092875480652,0.09366391599178314,0.0005074897781014442
0.0861438512802124,0.07909291982650757,0.0005023905541747808
0.08880214393138885,0.10538925975561142,0.0004973928444087505
0.08593916147947311,0.10299041122198105,0.000492493505589664
0.08803871273994446,0.10594428330659866,0.0004876897728536278
0.08718116581439972,0.0775199681520462,0.00048297885223291814
0.08323616534471512,0.07683238387107849,0.00047835809527896345
0.08888177573680878,0.25490066409111023,0.0004738249408546835
0.08564255386590958,0.08622413128614426,0.0004693767987191677
0.08655236661434174,0.07781696319580078,0.0004650115151889622
0.08428943902254105,0.12869423627853394,0.0004607265873346478
0.09059774875640869,0.10749063640832901,0.00045651994878426194
0.08315487951040268,0.08833480626344681,0.00045238938764669
0.08232786506414413,0.09227488189935684,0.0004483329539652914
0.08134356141090393,0.08827812969684601,0.0004443486104719341
0.08294706046581268,0.08833567053079605,0.0004404344654176384
0.08312470465898514,0.07614566385746002,0.0004365887143649161
0.08060148358345032,0.0846858024597168,0.00043280943646095693
0.08154134452342987,0.12601889669895172,0.00042909508920274675
0.08476802706718445,0.0771031454205513,0.00042544398456811905
0.08908643573522568,0.08087829500436783,0.00042185443453490734
0.07957184314727783,0.092631034553051,0.00041832495480775833
0.07893417775630951,0.08124303817749023,0.0004148540610913187
0.072793148458004,0.0782698392868042,0.0004114402981940657
0.0801219642162323,0.11748281121253967,0.0004080822691321373
0.07458516955375671,0.07286100089550018,0.00040477857692167163
0.07527753710746765,0.08038666844367981,0.00040152791189029813
0.08423064649105072,0.06275907158851624,0.000398329138988629
0.07171906530857086,0.07941368222236633,0.00039518089033663273
0.07801657915115356,0.09136155247688293,0.0003920820017810911
0.07850206643342972,0.0720178484916687,0.00038903133827261627
0.08070576936006546,0.07799936830997467,0.00038602776476182044
